district,rating,variance,most_similar_ratings
FL-05,Solid-D,5.24793388429752,Lean-R,Solid-D,Solid-D,Solid-R,Solid-R,Solid-D,Solid-D,Toss-Up,Solid-D,Solid-D,Likely-R,Lean-D,Solid-D,Solid-D,Solid-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
FL-06,Likely-R,3.925619834710744,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Likely-D,Lean-R,Likely-D,Solid-R,Solid-R,Solid-D,Solid-R,Likely-R,Solid-R,Solid-R,Likely-R,Lean-R,Likely-D,Solid-R,Solid-R,Solid-R
FL-07,Likely-D,4.944214876033058,Solid-D,Toss-Up,Likely-R,Likely-D,Toss-Up,Solid-D,Likely-D,Solid-D,Lean-D,Toss-Up,Likely-D,Solid-D,Likely-R,Solid-D,Solid-R,Solid-D,Solid-R,Solid-R,Likely-D,Toss-Up,Solid-D,Likely-R
FL-08,Solid-R,4.944214876033058,Lean-R,Solid-R,Solid-R,Solid-R,Likely-R,Likely-D,Likely-R,Solid-R,Likely-R,Solid-D,Solid-D,Likely-R,Solid-D,Likely-R,Solid-R,Solid-D,Toss-Up,Lean-R,Likely-D,Likely-R,Toss-Up,Likely-R
FL-09,Solid-D,6.446280991735537,Solid-D,Solid-D,Solid-R,Lean-D,Solid-R,Toss-Up,Lean-R,Solid-D,Solid-R,Solid-D,Solid-R,Likely-R,Lean-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-R,Solid-D,Solid-D,Solid-D,Solid-D
FL-10,Solid-D,2.605371900826446,Solid-D,Solid-D,Solid-D,Likely-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-D,Solid-D,Solid-D,Solid-R
FL-11,Solid-R,4.431818181818182,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-D,Likely-R,Solid-R,Solid-R,Solid-R,Toss-Up,Solid-R,Likely-R,Solid-D,Likely-D,Solid-R,Toss-Up,Solid-R,Solid-D,Lean-R
FL-12,Solid-R,4.71900826446281,Solid-R,Solid-R,Likely-R,Likely-R,Toss-Up,Lean-R,Likely-D,Solid-R,Solid-D,Solid-R,Likely-R,Solid-R,Solid-D,Lean-R,Solid-R,Solid-D,Solid-R,Solid-R,Lean-R,Likely-R,Likely-D,Likely-R
FL-13,Likely-D,5.952479338842975,Lean-R,Solid-R,Solid-R,Likely-R,Likely-R,Solid-R,Solid-R,Solid-D,Solid-D,Solid-D,Solid-R,Solid-R,Likely-R,Solid-R,Likely-R,Likely-R,Solid-R,Likely-R,Solid-D,Likely-D,Solid-D,Solid-R
FL-14,Solid-D,6.264462809917355,Solid-D,Solid-D,Solid-D,Lean-D,Solid-D,Likely-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-R,Likely-R,Solid-R,Lean-R,Solid-R,Lean-D,Solid-D,Solid-R
FL-15,Likely-R,6.159090909090909,Solid-R,Solid-R,Solid-D,Solid-R,Solid-D,Solid-D,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Lean-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R
FL-16,Lean-R,5.035123966942149,Likely-R,Solid-R,Solid-R,Likely-D,Solid-R,Solid-R,Likely-R,Likely-D,Solid-D,Likely-R,Solid-R,Solid-R,Solid-R,Toss-Up,Likely-R,Likely-R,Solid-R,Solid-D,Solid-R,Solid-R,Likely-R,Solid-D
FL-17,Solid-R,5.035123966942149,Solid-R,Likely-R,Solid-R,Likely-D,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Likely-D,Solid-R,Likely-D,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R
FL-18,Likely-R,6.390495867768595,Lean-R,Solid-R,Solid-R,Likely-D,Likely-D,Likely-R,Solid-R,Solid-R,Likely-R,Solid-D,Solid-D,Solid-D,Solid-R,Likely-R,Solid-R,Solid-R,Lean-R,Solid-R,Solid-D,Solid-R,Solid-D,Solid-R
FL-19,Solid-R,5.497933884297521,Lean-R,Likely-R,Solid-R,Likely-D,Solid-R,Likely-R,Solid-R,Likely-D,Solid-D,Likely-R,Toss-Up,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-D,Likely-R,Solid-D,Solid-R,Solid-D,Likely-R
FL-20,Solid-D,2.2417355371900825,Solid-D,Lean-R,Lean-R,Solid-D,Likely-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
FL-21,Solid-D,5.993801652892562,Solid-D,Solid-D,Lean-D,Likely-R,Solid-D,Solid-D,Likely-D,Lean-R,Lean-R,Solid-R,Solid-R,Solid-D,Lean-R,Toss-Up,Solid-R,Solid-R,Solid-D,Solid-D,Solid-R,Toss-Up,Likely-R,Solid-D
FL-22,Solid-D,3.1508264462809916,Solid-D,Solid-D,Likely-D,Toss-Up,Solid-D,Solid-D,Likely-D,Lean-D,Likely-R,Likely-D,Lean-D,Solid-D,Solid-D,Toss-Up,Solid-D,Lean-R,Solid-D,Solid-D,Solid-R,Toss-Up,Likely-D,Toss-Up
FL-23,Solid-D,3.5041322314049586,Solid-D,Solid-D,Lean-R,Toss-Up,Solid-D,Solid-D,Solid-D,Solid-D,Likely-R,Likely-R,Lean-D,Solid-D,Toss-Up,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-R,Solid-D,Likely-D,Lean-D
FL-24,Solid-D,1.6962809917355373,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D
FL-25,Likely-R,1.3326446280991735,Solid-D,Lean-R,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D
FL-26,Lean-R,1.975206611570248,Solid-D,Solid-D,Likely-R,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-D,Solid-D,Solid-D
FL-27,Toss-Up,0.694214876033058,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D
GA-01,Solid-R,6.198347107438017,Solid-R,Likely-R,Likely-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Lean-R,Solid-D,Solid-R,Solid-R,Solid-R,Lean-D,Solid-R,Solid-R,Solid-R,Solid-D,Solid-D,Solid-R,Solid-R
GA-02,Solid-D,6.357438016528924,Solid-D,Lean-R,Solid-D,Solid-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-R,Solid-D,Solid-R,Solid-D,Solid-D,Lean-D,Solid-D,Solid-D,Solid-R,Solid-D,Solid-R
GA-03,Solid-R,6.0599173553719,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-D,Lean-R,Solid-R,Solid-D,Lean-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Likely-R
GA-04,Solid-D,1.0351239669421486,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D
GA-05,Solid-D,0.39049586776859496,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-D,Solid-D,Solid-D,Solid-D
GA-06,Lean-R,4.216942148760331,Likely-R,Solid-D,Lean-D,Toss-Up,Solid-D,Toss-Up,Solid-D,Solid-D,Solid-R,Likely-R,Solid-D,Solid-D,Toss-Up,Solid-D,Solid-D,Solid-D,Lean-D,Solid-D,Solid-D,Toss-Up,Solid-D,Likely-R
GA-07,Lean-R,4.925619834710744,Likely-R,Solid-D,Toss-Up,Solid-D,Solid-D,Likely-R,Solid-D,Solid-D,Solid-D,Likely-R,Lean-D,Solid-D,Solid-D,Solid-R,Lean-D,Likely-D,Solid-D,Solid-D,Solid-R,Toss-Up,Solid-D,Solid-D
GA-08,Solid-R,2.96900826446281,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Likely-R
GA-09,Solid-R,4.446280991735537,Solid-D,Likely-R,Solid-R,Solid-R,Likely-D,Solid-R,Likely-D,Solid-R,Solid-D,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R
GA-10,Solid-R,4.900826446280992,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Likely-R,Solid-R,Likely-D,Solid-R,Solid-R
GA-11,Solid-R,6.134297520661157,Solid-R,Toss-Up,Solid-D,Solid-D,Toss-Up,Likely-R,Solid-R,Solid-D,Toss-Up,Solid-D,Lean-R,Lean-D,Solid-D,Solid-R,Solid-D,Likely-R,Solid-R,Solid-D,Solid-R,Likely-R,Solid-R,Likely-D
GA-12,Solid-R,2.96900826446281,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R
GA-13,Solid-D,1.975206611570248,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-D,Likely-R,Solid-D,Lean-R
GA-14,Solid-R,4.446280991735537,Solid-R,Likely-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Likely-D,Solid-R,Solid-R,Solid-D,Likely-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R
HI-01,Solid-D,1.3388429752066116,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-D,Toss-Up,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D
HI-02,Solid-D,1.9772727272727273,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-D,Solid-D,Toss-Up,Solid-D,Solid-R
ID-01,Solid-R,3.0351239669421486,Toss-Up,Solid-R,Likely-D,Toss-Up,Likely-R,Likely-R,Likely-R,Solid-R,Solid-R,Toss-Up,Solid-R,Lean-R,Lean-R,Toss-Up,Lean-D,Likely-R,Solid-R,Solid-D,Lean-R,Solid-R,Solid-R,Solid-R
ID-02,Solid-R,4.159090909090909,Solid-R,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-D,Toss-Up,Toss-Up,Solid-R,Solid-R,Likely-R,Lean-R,Solid-R,Lean-R,Likely-R,Solid-R,Solid-R,Solid-D,Solid-R,Likely-R,Solid-D
IL-01,Solid-D,1.2169421487603305,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-D,Solid-D
IL-02,Solid-D,1.6136363636363635,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Lean-R,Lean-R,Solid-D
IL-03,Solid-D,6.68595041322314,Solid-R,Solid-D,Likely-R,Solid-D,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Likely-D
IL-04,Solid-D,0.7210743801652892,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-D
IL-05,Solid-D,6.066115702479339,Solid-D,Solid-D,Solid-R,Solid-D,Solid-D,Toss-Up,Solid-R,Toss-Up,Lean-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D,Solid-R,Likely-R,Likely-R,Solid-R,Toss-Up,Likely-R,Solid-D
IL-06,Toss-Up,4.489669421487603,Lean-D,Solid-D,Toss-Up,Solid-D,Lean-D,Solid-D,Toss-Up,Lean-R,Solid-D,Likely-R,Solid-D,Toss-Up,Likely-R,Toss-Up,Likely-D,Solid-D,Likely-R,Toss-Up,Solid-R,Solid-D,Solid-D,Solid-R
IL-07,Solid-D,0.39049586776859496,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
IL-08,Solid-D,5.902892561983471,Solid-D,Solid-D,Solid-D,Likely-R,Lean-R,Solid-D,Solid-R,Likely-D,Solid-D,Solid-R,Solid-D,Solid-D,Solid-R,Lean-D,Solid-R,Lean-R,Solid-D,Solid-D,Lean-D,Lean-D,Solid-D,Likely-R
IL-09,Solid-D,5.043388429752066,Solid-D,Solid-D,Toss-Up,Solid-R,Toss-Up,Lean-D,Solid-D,Likely-R,Likely-R,Solid-D,Solid-D,Solid-D,Likely-D,Toss-Up,Solid-D,Solid-D,Solid-R,Likely-R,Lean-R,Solid-D,Solid-D,Solid-D
IL-10,Solid-D,4.225206611570248,Likely-D,Solid-D,Likely-D,Lean-D,Solid-R,Likely-R,Solid-D,Toss-Up,Likely-D,Toss-Up,Solid-D,Solid-D,Solid-D,Likely-R,Likely-D,Lean-R,Solid-R,Solid-D,Solid-D,Toss-Up,Lean-D,Solid-D
IL-11,Solid-D,4.8615702479338845,Solid-D,Likely-R,Solid-R,Lean-R,Likely-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D,Toss-Up,Likely-R,Solid-D,Solid-R,Likely-D,Solid-D,Lean-D,Solid-D,Lean-D,Likely-R,Likely-D
IL-12,Lean-R,3.390495867768595,Solid-R,Solid-D,Solid-R,Solid-R,Likely-D,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Likely-R,Toss-Up,Solid-R,Likely-R,Lean-R,Solid-R,Likely-R,Solid-R,Solid-R,Likely-D,Solid-R
IL-13,Lean-R,3.7045454545454546,Solid-R,Solid-R,Solid-R,Likely-R,Toss-Up,Likely-R,Solid-R,Toss-Up,Solid-R,Likely-R,Solid-R,Likely-R,Solid-R,Solid-D,Lean-R,Lean-R,Solid-R,Solid-R,Lean-R,Solid-R,Likely-D,Solid-D
IL-14,Lean-R,4.489669421487603,Toss-Up,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-R,Lean-D,Toss-Up,Solid-R,Likely-R,Likely-R,Lean-D,Likely-D,Solid-D,Likely-D,Lean-D,Solid-R,Toss-Up,Solid-D,Toss-Up
IL-15,Solid-R,3.7768595041322315,Likely-R,Solid-R,Likely-R,Toss-Up,Likely-R,Solid-R,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Toss-Up,Likely-D,Solid-R,Solid-R,Likely-R,Solid-D,Solid-D,Solid-R
IL-16,Solid-R,2.208677685950413,Solid-R,Solid-R,Likely-R,Toss-Up,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Likely-R,Likely-R,Solid-R,Toss-Up,Lean-R,Likely-D,Lean-D,Solid-R,Solid-R,Toss-Up,Likely-R
IL-17,Likely-D,4.81198347107438,Solid-R,Solid-R,Solid-R,Likely-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Lean-R,Likely-R,Solid-D,Solid-R,Solid-D
IL-18,Solid-R,4.5041322314049586,Toss-Up,Likely-D,Likely-R,Solid-R,Likely-R,Solid-D,Solid-R,Lean-D,Lean-R,Solid-R,Lean-R,Toss-Up,Solid-D,Likely-D,Likely-D,Lean-D,Solid-D,Solid-R,Likely-R,Lean-R,Solid-R,Lean-R
IN-01,Solid-D,5.867768595041322,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Likely-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-D,Solid-R,Solid-D,Solid-R,Solid-D,Solid-R
IN-02,Likely-R,4.49793388429752,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-D,Likely-D,Solid-R,Solid-R,Solid-R,Likely-D,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R
IN-03,Solid-R,3.272727272727273,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Likely-R,Likely-R,Solid-R,Solid-R,Toss-Up,Solid-R,Toss-Up,Solid-D,Solid-R,Likely-R,Solid-D,Solid-R
IN-04,Solid-R,1.2892561983471074,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Likely-R,Toss-Up,Likely-R,Solid-R,Solid-R,Likely-R,Toss-Up,Likely-R,Solid-R,Lean-D,Solid-R
IN-05,Solid-R,6.016528925619834,Solid-D,Toss-Up,Toss-Up,Solid-R,Lean-R,Solid-D,Lean-R,Solid-R,Solid-R,Solid-D,Toss-Up,Lean-R,Solid-R,Solid-D,Solid-D,Lean-R,Solid-R,Solid-D,Likely-R,Solid-R,Solid-D,Solid-R
IN-06,Solid-R,3.9008264462809916,Likely-R,Solid-D,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Toss-Up,Likely-D
IN-07,Solid-D,4.694214876033057,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Lean-D,Likely-R,Solid-R,Solid-R,Solid-D,Solid-D,Solid-R,Toss-Up
IN-08,Solid-R,3.272727272727273,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Likely-R,Solid-D,Solid-R,Likely-R,Solid-R,Solid-R,Toss-Up,Solid-R,Solid-R,Toss-Up,Solid-R
IN-09,Likely-R,2.355371900826446,Solid-R,Likely-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Toss-Up,Likely-R,Likely-R,Solid-R,Likely-R,Solid-D,Lean-R,Lean-D,Solid-R,Solid-R,Solid-R
IA-01,Lean-D,3.322314049586777,Likely-R,Likely-R,Solid-R,Likely-D,Solid-R,Likely-R,Solid-R,Solid-R,Likely-D,Solid-D,Likely-R,Solid-R,Solid-R,Toss-Up,Lean-R,Solid-R,Solid-R,Toss-Up,Likely-R,Likely-R,Solid-R,Solid-R
IA-02,Likely-D,3.059917355371901,Solid-R,Toss-Up,Solid-R,Toss-Up,Lean-D,Solid-R,Likely-R,Solid-R,Likely-R,Likely-R,Toss-Up,Likely-R,Solid-R,Solid-R,Likely-D,Likely-R,Likely-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-D
IA-03,Toss-Up,4.539256198347108,Solid-R,Solid-R,Solid-R,Lean-R,Lean-R,Toss-Up,Solid-R,Solid-R,Solid-R,Solid-D,Lean-R,Toss-Up,Solid-R,Likely-R,Solid-R,Likely-R,Solid-R,Likely-D,Solid-D,Solid-R,Lean-R,Solid-D
IA-04,Likely-R,3.6136363636363638,Lean-D,Likely-D,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Likely-R,Solid-R,Likely-R,Solid-R,Likely-D,Solid-D,Likely-R,Solid-R,Toss-Up,Lean-R,Solid-R,Likely-R,Solid-R,Solid-R,Toss-Up
KS-01,Solid-R,2.1818181818181817,Solid-R,Lean-R,Toss-Up,Lean-R,Solid-R,Likely-R,Likely-R,Solid-R,Solid-R,Solid-R,Toss-Up,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Lean-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-D
KS-02,Toss-Up,1.8450413223140496,Solid-R,Solid-R,Likely-R,Likely-D,Likely-R,Solid-R,Toss-Up,Lean-R,Toss-Up,Solid-R,Solid-R,Lean-R,Solid-R,Lean-R,Likely-R,Solid-R,Likely-R,Toss-Up,Solid-R,Solid-R,Likely-R,Solid-R
KS-03,Toss-Up,6.316115702479339,Solid-D,Solid-R,Solid-R,Solid-D,Solid-D,Likely-R,Likely-R,Lean-R,Solid-D,Solid-R,Solid-D,Solid-R,Solid-D,Solid-R,Solid-D,Likely-R,Toss-Up,Toss-Up,Solid-D,Solid-R,Toss-Up,Toss-Up
KS-04,Likely-R,5.785123966942148,Solid-R,Solid-D,Likely-R,Lean-R,Toss-Up,Solid-R,Solid-R,Likely-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-D,Solid-R,Solid-D,Lean-R,Solid-D,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R
KY-01,Solid-R,4.867768595041322,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Likely-R,Solid-R,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-D,Likely-D,Solid-R,Solid-R,Solid-R,Toss-Up,Solid-D,Likely-R
KY-02,Solid-R,4.785123966942149,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-D,Likely-D,Solid-R,Likely-R
KY-03,Solid-D,6.175619834710744,Solid-D,Toss-Up,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-D,Solid-R,Solid-R,Lean-R,Lean-R,Solid-D,Solid-R,Solid-R,Likely-R,Likely-R,Solid-D,Solid-D,Solid-D,Toss-Up
KY-04,Solid-R,3.4297520661157024,Solid-R,Likely-R,Solid-R,Solid-R,Lean-D,Solid-D,Likely-R,Likely-R,Likely-D,Lean-R,Likely-R,Solid-R,Likely-R,Likely-R,Toss-Up,Solid-R,Likely-R,Solid-R,Likely-D,Solid-R,Solid-R,Solid-R
KY-05,Solid-R,3.952479338842975,Toss-Up,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Lean-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Likely-D
KY-06,Toss-Up,1.7541322314049586,Solid-R,Toss-Up,Solid-R,Likely-R,Solid-R,Likely-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Lean-R,Likely-R,Solid-R,Likely-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-R,Toss-Up,Likely-R
LA-01,Solid-R,3.9359504132231407,Solid-R,Solid-D,Solid-R,Solid-R,Solid-D,Lean-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Toss-Up,Solid-R,Likely-D,Solid-R,Solid-R
LA-02,Solid-D,3.8615702479338845,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Likely-R,Solid-D,Solid-R,Solid-D
LA-03,Solid-R,2.520661157024793,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Likely-D,Solid-R
LA-04,Solid-R,2.9752066115702482,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R
LA-05,Solid-R,1.5805785123966942,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R
LA-06,Solid-R,6.12603305785124,Solid-R,Solid-R,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-D,Solid-R,Solid-R,Solid-D,Solid-D,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Toss-Up,Lean-R,Solid-R
ME-01,Solid-D,5.049586776859504,Solid-D,Likely-D,Solid-R,Lean-D,Lean-R,Solid-D,Likely-R,Solid-R,Solid-R,Lean-R,Likely-D,Likely-R,Solid-R,Solid-D,Solid-R,Lean-R,Toss-Up,Likely-R,Likely-D,Lean-D,Likely-D,Solid-R
ME-02,Toss-Up,2.6797520661157024,Solid-R,Solid-R,Solid-R,Likely-R,Solid-D,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Toss-Up,Lean-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Likely-D,Solid-R,Lean-R,Likely-R
MD-01,Solid-R,5.338842975206612,Solid-D,Lean-R,Toss-Up,Toss-Up,Solid-D,Solid-R,Likely-R,Solid-R,Solid-D,Likely-D,Solid-D,Solid-R,Solid-R,Likely-R,Likely-D,Likely-R,Likely-R,Lean-R,Likely-R,Likely-D,Solid-R,Solid-R
