district,rating,variance,most_similar_ratings
FL-05,Solid-D,3.4710743801652892,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-R
FL-06,Likely-R,3.993801652892562,Solid-R,Solid-R,Solid-R,Likely-D,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Likely-R,Likely-D,Likely-D,Solid-R,Solid-R,Likely-R,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R
FL-07,Likely-D,5.497933884297521,Solid-D,Likely-R,Likely-D,Toss-Up,Toss-Up,Solid-R,Solid-R,Likely-R,Solid-R,Solid-D,Solid-D,Solid-R,Solid-D,Likely-D,Likely-R,Toss-Up,Solid-R,Toss-Up,Solid-D,Lean-R,Lean-R,Solid-D
FL-08,Solid-R,4.952479338842975,Lean-R,Solid-R,Likely-D,Solid-R,Likely-R,Likely-R,Solid-R,Solid-R,Solid-D,Solid-D,Likely-R,Solid-D,Likely-R,Lean-R,Solid-R,Solid-R,Likely-R,Toss-Up,Toss-Up,Likely-R,Solid-D,Solid-R
FL-09,Solid-D,6.878099173553719,Solid-R,Lean-D,Solid-D,Solid-R,Solid-R,Solid-R,Toss-Up,Solid-R,Solid-R,Lean-R,Solid-D,Solid-D,Solid-R,Solid-R,Likely-R,Lean-D,Solid-D,Likely-R,Solid-D,Solid-R,Solid-D,Solid-D
FL-10,Solid-D,6.991735537190082,Solid-D,Solid-D,Solid-R,Solid-D,Lean-D,Likely-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-R,Solid-D,Solid-D,Lean-R,Solid-D,Solid-R,Solid-R,Solid-R,Likely-R
FL-11,Solid-R,5.332644628099174,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-D,Likely-R,Solid-R,Solid-R,Toss-Up,Solid-R,Solid-R,Solid-D,Likely-D,Solid-R,Solid-D,Solid-R,Lean-R,Solid-D,Solid-R
FL-12,Solid-R,4.87603305785124,Solid-R,Solid-R,Likely-R,Toss-Up,Likely-R,Lean-R,Solid-D,Solid-R,Solid-D,Solid-R,Lean-R,Solid-R,Solid-R,Likely-R,Solid-R,Likely-D,Likely-D,Solid-D,Likely-R,Likely-R,Solid-R,Solid-R
FL-13,Likely-D,5.398760330578512,Solid-R,Likely-R,Lean-R,Likely-R,Solid-R,Solid-D,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Likely-R,Solid-D,Solid-R,Solid-D,Likely-D,Solid-R,Solid-R,Lean-R,Likely-R,Solid-R,Solid-R
FL-14,Solid-D,6,Likely-R,Solid-R,Solid-R,Lean-D,Solid-D,Likely-R,Solid-D,Solid-D,Solid-R,Solid-D,Toss-Up,Solid-R,Likely-R,Lean-D,Solid-R,Solid-D,Lean-D,Likely-R,Likely-R,Solid-D,Lean-D,Solid-D
FL-15,Likely-R,7.743801652892562,Solid-R,Solid-D,Likely-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Likely-D,Solid-D,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Lean-D,Solid-R
FL-16,Lean-R,6.107438016528925,Solid-R,Likely-R,Solid-R,Likely-D,Solid-D,Likely-R,Solid-R,Likely-D,Solid-R,Solid-D,Solid-R,Solid-D,Likely-R,Likely-R,Toss-Up,Solid-R,Solid-D,Solid-R,Lean-R,Likely-R,Solid-D,Solid-R
FL-17,Solid-R,5.107438016528926,Solid-R,Likely-R,Solid-R,Likely-D,Solid-R,Solid-R,Solid-R,Likely-D,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-D,Solid-R
FL-18,Likely-R,7.216942148760331,Lean-R,Solid-R,Solid-R,Likely-D,Likely-R,Solid-D,Solid-D,Likely-D,Solid-D,Solid-D,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Toss-Up,Likely-R,Solid-D,Solid-R,Solid-R,Solid-R
FL-19,Solid-R,5.867768595041322,Lean-R,Likely-R,Solid-R,Likely-R,Solid-R,Likely-D,Solid-R,Solid-D,Likely-D,Solid-R,Likely-R,Solid-D,Solid-D,Solid-D,Likely-R,Likely-R,Toss-Up,Solid-R,Solid-R,Solid-D,Lean-R,Solid-R
FL-20,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
FL-21,Solid-D,6.363636363636363,Solid-D,Likely-R,Solid-D,Solid-D,Lean-D,Lean-R,Likely-R,Solid-R,Solid-D,Solid-D,Likely-D,Likely-R,Toss-Up,Lean-R,Solid-R,Solid-R,Solid-D,Likely-D,Solid-R,Solid-R,Solid-R,Solid-D
FL-22,Solid-D,5.481404958677686,Solid-D,Solid-D,Likely-D,Solid-D,Likely-R,Lean-D,Toss-Up,Toss-Up,Solid-D,Likely-R,Solid-D,Solid-R,Likely-R,Solid-R,Toss-Up,Solid-R,Solid-D,Toss-Up,Solid-R,Lean-R,Likely-R,Solid-R
FL-23,Solid-D,4.770661157024794,Toss-Up,Likely-R,Solid-D,Solid-R,Solid-D,Solid-D,Solid-D,Likely-R,Lean-D,Likely-R,Solid-D,Likely-D,Likely-D,Toss-Up,Likely-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-R,Solid-D,Toss-Up
FL-24,Solid-D,0.694214876033058,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
FL-25,Likely-R,3.603305785123967,Lean-R,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-D,Lean-R,Likely-D,Solid-R,Lean-R,Solid-D,Solid-D
FL-26,Lean-R,3.6363636363636362,Solid-D,Solid-D,Likely-R,Lean-R,Solid-D,Toss-Up,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
FL-27,Toss-Up,4.471074380165289,Solid-D,Lean-R,Solid-D,Lean-R,Solid-D,Likely-R,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-R,Likely-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
GA-01,Solid-R,6.289256198347108,Solid-R,Solid-D,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-D,Lean-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Lean-D
GA-02,Solid-D,3.4710743801652892,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-R,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R
GA-03,Solid-R,4.330578512396694,Solid-R,Solid-R,Solid-R,Solid-D,Lean-R,Solid-R,Solid-R,Solid-R,Solid-R,Lean-R,Solid-R,Solid-D,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Toss-Up,Solid-R,Solid-R,Solid-R
GA-04,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
GA-05,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
GA-06,Lean-R,3.652892561983471,Likely-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-R,Toss-Up,Solid-D,Lean-D,Solid-D,Solid-D,Likely-R,Lean-D,Solid-D,Lean-D,Toss-Up,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
GA-07,Lean-R,4.595041322314049,Solid-D,Likely-R,Toss-Up,Toss-Up,Solid-D,Lean-D,Likely-R,Solid-D,Solid-D,Solid-D,Likely-D,Likely-D,Likely-R,Likely-R,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-R
GA-08,Solid-R,5.355371900826446,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-D,Solid-R,Solid-D
GA-09,Solid-R,4.446280991735537,Likely-R,Likely-D,Solid-R,Solid-R,Likely-D,Solid-D,Solid-D,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R
GA-10,Solid-R,4.2727272727272725,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Lean-R,Solid-R,Lean-R,Solid-R,Solid-R,Solid-D,Solid-R
GA-11,Solid-R,5.580578512396694,Toss-Up,Toss-Up,Toss-Up,Likely-R,Solid-D,Solid-R,Lean-R,Solid-R,Solid-R,Solid-D,Solid-D,Solid-D,Solid-R,Likely-D,Solid-R,Toss-Up,Solid-D,Toss-Up,Likely-R,Solid-R,Likely-D,Solid-R
GA-12,Solid-R,7.809917355371901,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-D,Solid-D,Solid-D
GA-13,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
GA-14,Solid-R,4.446280991735537,Likely-R,Solid-R,Solid-R,Solid-R,Likely-R,Likely-D,Solid-D,Likely-D,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R
HI-01,Solid-D,1.958677685950413,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-D,Likely-R,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-D,Solid-D
HI-02,Solid-D,2.035123966942149,Solid-D,Solid-D,Toss-Up,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Likely-R,Solid-D,Solid-D,Solid-D,Lean-D,Solid-D,Solid-D,Lean-R,Solid-D,Likely-D
ID-01,Solid-R,3.3574380165289255,Solid-R,Toss-Up,Solid-R,Likely-D,Toss-Up,Likely-R,Likely-R,Lean-R,Solid-R,Solid-D,Likely-R,Solid-R,Solid-R,Lean-D,Toss-Up,Solid-R,Solid-R,Likely-D,Lean-R,Likely-R,Likely-R,Likely-R
ID-02,Solid-R,3.7871900826446283,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Toss-Up,Lean-R,Solid-R,Solid-R,Toss-Up,Solid-R,Lean-R,Solid-D,Solid-R,Likely-R,Lean-R,Likely-R,Toss-Up,Likely-D,Solid-D,Likely-R,Solid-R
IL-01,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
IL-02,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
IL-03,Solid-D,5.93595041322314,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Lean-R,Solid-D,Solid-D,Solid-R,Lean-D,Likely-D,Solid-R,Lean-D,Likely-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-D
IL-04,Solid-D,2.6942148760330578,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D,Solid-D,Solid-D,Likely-R,Likely-D,Solid-D,Lean-R,Solid-D,Lean-R,Solid-D
IL-05,Solid-D,5.81198347107438,Solid-R,Solid-R,Lean-D,Toss-Up,Solid-D,Toss-Up,Solid-D,Solid-D,Likely-R,Likely-R,Solid-D,Solid-D,Solid-R,Solid-D,Lean-D,Solid-D,Solid-D,Solid-D,Solid-D,Lean-R,Likely-D,Solid-R
IL-06,Toss-Up,4.1735537190082646,Lean-D,Solid-D,Solid-D,Toss-Up,Lean-D,Toss-Up,Solid-D,Lean-R,Likely-D,Solid-D,Likely-R,Toss-Up,Solid-D,Solid-D,Likely-R,Likely-R,Solid-D,Solid-D,Solid-R,Toss-Up,Solid-D,Solid-D
IL-07,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
IL-08,Solid-D,5,Solid-D,Solid-D,Solid-D,Likely-D,Solid-R,Solid-D,Solid-D,Solid-D,Solid-D,Lean-D,Lean-D,Lean-R,Toss-Up,Likely-R,Likely-D,Solid-D,Likely-R,Solid-R,Solid-D,Lean-R,Likely-R,Solid-D
IL-09,Solid-D,2.993801652892562,Solid-D,Solid-D,Lean-D,Lean-R,Solid-D,Solid-D,Likely-D,Solid-D,Likely-R,Solid-D,Likely-D,Likely-R,Toss-Up,Solid-D,Toss-Up,Solid-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-D,Solid-D
IL-10,Solid-D,5.0578512396694215,Likely-D,Likely-D,Solid-D,Solid-D,Toss-Up,Lean-D,Solid-D,Solid-D,Solid-D,Toss-Up,Solid-R,Likely-R,Lean-D,Likely-R,Solid-D,Likely-R,Solid-D,Lean-R,Solid-D,Solid-D,Likely-R,Solid-R
IL-11,Solid-D,5.867768595041323,Solid-R,Toss-Up,Likely-R,Lean-R,Likely-R,Solid-D,Lean-D,Likely-R,Solid-D,Solid-D,Solid-D,Solid-R,Likely-D,Solid-R,Likely-D,Solid-R,Solid-D,Solid-D,Solid-D,Likely-D,Likely-D,Solid-D
IL-12,Lean-R,2.355371900826446,Solid-R,Likely-D,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Lean-R,Solid-R,Likely-D,Solid-R,Lean-R,Toss-Up,Likely-R,Solid-R
IL-13,Lean-R,4.580578512396694,Solid-R,Likely-R,Toss-Up,Solid-D,Solid-R,Likely-R,Likely-R,Solid-R,Likely-R,Solid-D,Toss-Up,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R,Likely-D,Solid-R,Solid-R,Lean-R,Solid-D,Solid-R
IL-14,Lean-R,4.853305785123967,Toss-Up,Solid-D,Solid-D,Likely-R,Likely-D,Likely-R,Toss-Up,Solid-D,Solid-R,Lean-D,Lean-D,Likely-R,Solid-R,Solid-R,Solid-D,Toss-Up,Solid-D,Solid-D,Lean-R,Likely-R,Lean-D,Likely-D
IL-15,Solid-R,3.6962809917355375,Likely-R,Solid-R,Likely-R,Solid-R,Solid-R,Toss-Up,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Lean-R,Solid-R,Solid-R,Likely-D,Toss-Up,Solid-D,Likely-R,Likely-R,Likely-R,Solid-D
IL-16,Solid-R,2.5950413223140494,Solid-R,Likely-R,Solid-R,Solid-R,Toss-Up,Toss-Up,Likely-R,Likely-R,Solid-R,Likely-R,Solid-R,Lean-R,Solid-R,Solid-R,Likely-D,Lean-D,Solid-R,Solid-R,Likely-D,Likely-R,Lean-R,Likely-R
IL-17,Likely-D,4.81198347107438,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Likely-D,Solid-R,Solid-R,Solid-D,Likely-R,Solid-R,Solid-R,Solid-D,Lean-R,Solid-R,Likely-R,Solid-R,Solid-R
IL-18,Solid-R,4.605371900826446,Toss-Up,Likely-R,Solid-R,Likely-D,Solid-R,Solid-D,Lean-D,Lean-R,Toss-Up,Lean-R,Solid-D,Likely-D,Likely-D,Solid-D,Lean-D,Likely-R,Solid-R,Solid-R,Likely-R,Likely-R,Lean-R,Solid-R
IN-01,Solid-D,5.702479338842975,Solid-R,Solid-R,Solid-R,Likely-R,Solid-D,Solid-D,Solid-R,Solid-R,Solid-D,Solid-R,Likely-D,Solid-R,Solid-R,Lean-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Lean-R
IN-02,Likely-R,4.49793388429752,Solid-R,Solid-R,Solid-R,Likely-D,Solid-R,Solid-R,Solid-R,Solid-D,Solid-D,Solid-R,Solid-R,Likely-D,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R
IN-03,Solid-R,2.1074380165289255,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Likely-R,Toss-Up,Solid-D,Solid-R,Toss-Up,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R
IN-04,Solid-R,2.043388429752066,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Toss-Up,Solid-R,Likely-R,Likely-R,Likely-R,Solid-R,Solid-R,Lean-D,Likely-R,Solid-R,Solid-R,Likely-D,Solid-R,Solid-R,Toss-Up
IN-05,Solid-R,5.24793388429752,Toss-Up,Solid-D,Solid-R,Lean-R,Toss-Up,Solid-D,Toss-Up,Solid-D,Lean-R,Solid-R,Solid-R,Lean-R,Toss-Up,Solid-R,Likely-D,Solid-R,Solid-D,Solid-D,Solid-R,Solid-R,Lean-R,Likely-R
IN-06,Solid-R,3.1735537190082646,Solid-D,Likely-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Lean-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Toss-Up,Solid-R,Likely-R
IN-07,Solid-D,6.322314049586777,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-D
IN-08,Solid-R,3.272727272727273,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Likely-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-D,Solid-R,Likely-R,Solid-R,Solid-R,Likely-R,Solid-R,Toss-Up,Solid-R,Solid-R,Toss-Up
IN-09,Likely-R,3.0268595041322315,Likely-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Toss-Up,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-D,Likely-R,Likely-R,Solid-R,Lean-R,Lean-D,Solid-R,Solid-R,Likely-D
IA-01,Lean-D,3.340909090909091,Likely-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Likely-D,Likely-R,Likely-D,Likely-R,Solid-D,Solid-R,Toss-Up,Solid-R,Lean-R,Solid-R,Likely-R,Likely-R,Toss-Up,Solid-R,Solid-R,Toss-Up
IA-02,Likely-D,3.0661157024793386,Toss-Up,Toss-Up,Lean-D,Solid-R,Likely-R,Solid-R,Likely-R,Solid-R,Solid-R,Likely-R,Likely-R,Likely-R,Solid-R,Likely-R,Solid-R,Toss-Up,Likely-D,Solid-R,Solid-D,Solid-R,Lean-R,Solid-R
IA-03,Toss-Up,5.134297520661157,Solid-R,Solid-R,Solid-R,Lean-R,Lean-R,Toss-Up,Solid-R,Lean-R,Toss-Up,Solid-R,Solid-R,Solid-D,Likely-D,Solid-R,Likely-R,Solid-R,Solid-D,Lean-R,Solid-D,Likely-R,Solid-R,Solid-D
IA-04,Likely-R,3.6136363636363638,Likely-R,Likely-D,Lean-D,Solid-R,Solid-R,Solid-D,Likely-D,Solid-R,Lean-R,Likely-R,Solid-R,Likely-R,Likely-R,Toss-Up,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Toss-Up,Solid-R,Solid-R
KS-01,Solid-R,3.793388429752066,Solid-R,Solid-R,Solid-R,Likely-R,Toss-Up,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Likely-R,Toss-Up,Solid-R,Likely-R,Lean-R,Solid-R,Likely-D,Solid-R,Solid-D,Solid-R,Lean-R,Lean-R
KS-02,Toss-Up,2.175619834710744,Solid-R,Likely-D,Likely-R,Solid-R,Solid-R,Toss-Up,Likely-R,Toss-Up,Solid-R,Solid-R,Lean-R,Solid-R,Lean-D,Lean-R,Likely-R,Toss-Up,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R
KS-03,Toss-Up,6.175619834710744,Solid-R,Solid-R,Lean-R,Solid-D,Solid-R,Solid-D,Likely-R,Solid-R,Toss-Up,Toss-Up,Solid-R,Toss-Up,Solid-R,Solid-R,Solid-D,Solid-D,Lean-R,Solid-D,Solid-D,Lean-D,Likely-R,Solid-D
KS-04,Likely-R,6.944214876033058,Solid-R,Solid-D,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Likely-R,Solid-D,Solid-D,Toss-Up,Solid-D,Solid-R,Lean-R,Likely-R,Solid-D,Lean-R,Solid-R,Solid-D,Solid-D
KY-01,Solid-R,4.867768595041322,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-D,Lean-R,Solid-R,Solid-R,Solid-D,Solid-R,Likely-D,Solid-R,Solid-R,Toss-Up,Solid-R,Likely-R,Solid-D
KY-02,Solid-R,3.71900826446281,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-D,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-D,Likely-R,Solid-R,Solid-R
KY-03,Solid-D,5.952479338842975,Toss-Up,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Lean-R,Lean-R,Solid-R,Solid-R,Likely-R,Solid-D,Lean-D,Toss-Up,Solid-R,Solid-D,Solid-R,Solid-D,Solid-R,Solid-D,Solid-R,Solid-R
KY-04,Solid-R,3.4297520661157024,Solid-R,Solid-R,Solid-R,Lean-D,Likely-R,Likely-D,Likely-R,Solid-D,Likely-R,Likely-R,Likely-R,Lean-R,Solid-R,Likely-R,Likely-R,Toss-Up,Likely-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R
KY-05,Solid-R,3.952479338842975,Toss-Up,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Lean-R,Solid-R,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Likely-D,Solid-R
KY-06,Toss-Up,1.9917355371900827,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Toss-Up,Likely-R,Likely-D,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Lean-D,Lean-R,Likely-R,Likely-R,Solid-R
LA-01,Solid-R,5.338842975206612,Solid-R,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-D,Likely-D,Likely-D,Solid-R,Solid-R,Solid-R,Solid-D,Likely-R,Likely-R,Solid-R
LA-02,Solid-D,0,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D,Solid-D
LA-03,Solid-R,2.96900826446281,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Likely-R
LA-04,Solid-R,6.322314049586777,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-D,Solid-D,Solid-R,Solid-R,Solid-D
LA-05,Solid-R,5.355371900826446,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-D,Solid-D
LA-06,Solid-R,5.332644628099174,Solid-R,Lean-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-D,Toss-Up,Solid-R,Solid-R,Solid-R,Lean-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-R,Solid-D,Solid-R
ME-01,Solid-D,4.6115702479338845,Solid-D,Solid-R,Likely-D,Lean-R,Solid-D,Lean-D,Likely-R,Solid-R,Solid-R,Lean-R,Likely-D,Likely-R,Solid-R,Solid-R,Solid-D,Likely-R,Toss-Up,Likely-D,Lean-R,Lean-D,Lean-R,Likely-R
ME-02,Toss-Up,3.743801652892562,Solid-R,Solid-R,Solid-R,Likely-R,Likely-R,Solid-D,Solid-R,Solid-R,Solid-R,Likely-R,Solid-R,Solid-R,Lean-R,Toss-Up,Solid-R,Solid-R,Solid-R,Likely-D,Lean-R,Likely-R,Solid-R,Solid-D
MD-01,Solid-R,4.539256198347108,Toss-Up,Lean-R,Likely-R,Toss-Up,Solid-D,Solid-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-D,Likely-R,Solid-R,Solid-R,Solid-R,Solid-R,Likely-R,Likely-R,Likely-D,Likely-R,Solid-R,Toss-Up
MD-02,Solid-D,7.944214876033058,Solid-D,Solid-D,Solid-R,Solid-D,Solid-R,Solid-D,Solid-D,Solid-D,Solid-D,Likely-R,Solid-D,Solid-R,Solid-R,Solid-R,Solid-D,Lean-D,Solid-D,Solid-R,Solid-R,Lean-R,Solid-R,Solid-D
